Label,technology,badminton,violence,mecha,children
badminton.pdf,0.7410598067413678,0.8964912497271442,0.7088872507173914,0.7012575454414114,0.7189230282314076
Gundam.pdf,0.7672902348929242,0.7048766217203773,0.7257709285959696,0.8345559364094323,0.7206918882269903
StarWars.pdf,0.7642673557516941,0.7025536956687896,0.7272861699245456,0.740539794696571,0.7361263745338567
text.pdf,0.7576830499939614,0.7039665751018465,0.7102641959416132,0.7835049278844641,0.7221201753275022
text2.pdf,0.7801675615237836,0.6933086356707315,0.7084167992596112,0.7889357900463775,0.704990758638359
